Trust Code,Trust Name,Commissioning Region,Trust Type,Status,Site Code,Site Name,Post Code,Integrated Care Board,Local Authority,Site Type,Tenure,Non Inpatient Type,Type of Lease,Depreciation (£),Public Dividend Capital (PDC) (£),Public Dividend Capital (PDC) - assets under construction (£),Leases and rent (£),Rates (£),Interest on Capital (£),Other Estates and Facilities finance costs (£),Indirect accommodation subsidies (£),Estates and property maintenance (£),Grounds and gardens maintenance (£),Electro Bio Medical Equipment maintenance (£),Other Hard FM (Estates) costs (£),Other Soft FM (Hotel Services) costs (£),Management (Hard and Soft FM) costs (£),Estates and facilities finance costs (£),Gross internal floor area (m²),Site heated volume (m³),Land area owned (Hectares),Land area not delivering services (Hectares),Private patient (m²),Pathology (m²),Clinical Sterile Services Dept. (CSSD) (m²),Clinical space - other (m²),Medical records (m²),Human Resources (m²),Information Technology (m²),General Administration (m²),Restaurants and cafés' (m²),Staff Accommodation (m²),Non-clinical space - other (m²),Retail sales area - Commercial (m²),Internal floor area - unoccupied site (m²),Buildings on site (No.),111 Contact Centre (m²),999 Contact Centre (m²),PTS Contact Centre (m²),Hub (make ready station) (m²),Spoke (m²),Ambulance Station (m²),Patient Transport Sevices (m²),Training (m²),Corporate (m²),Fleet Workshop (m²),Hazardous Area Response Team (HART) (m²),Masts (m²),Logistics Store (m²),Other (m²),Not functionally suitable - occupied floor area (m²),Not functionally suitable - clinical space (m²),Floor area - empty (m²),Floor area - under used (m²),Single bedrooms for patients with en-suite facilities (No.),Single bedrooms for patients without en-suite facilities (No.),Isolation rooms (No.),Cost to eradicate high risk backlog (£),Cost to eradicate significant risk backlog (£),Cost to eradicate moderate risk backlog (£),Cost to eradicate low risk backlog (£),Percentage of GIA surveyed using risk adjusted backlog guidance (Select),Methodology used to review costs to eradicate backlog (Select),Methodology used to review costs to eradicate backlog - Reason (Notes),Formal survey year (Select),Review year (Select),Investment to reduce backlog maintenance - Critical Infrastructure Risk (£),Investment to reduce backlog maintenance - non Critical Infrastructure Risk (£),Inflation element of the total cost to eradicate backlog maintenance (£),Age profile - 2015 to 2024 (%),Age profile - 2005 to 2014 (%),Age profile - 1995 to 2004 (%),Age profile - 1985 to 1994 (%),Age profile - 1975 to 1984 (%),Age profile - 1965 to 1974 (%),Age profile - 1955 to 1964 (%),Age profile - 1948 to 1954 (%),Age profile - pre 1948 (%),Age profile - total (must equal 100%) (%),Fossil-fuel led CHP units operated on site (No.),Thermal energy consumption (KWh),Electrical energy consumption (KWh),Electricity - green electricity tariff costs (£),Electricity - green electricity consumed (kWh),Electricity - trust owned solar costs (£),Electricity - trust owned solar consumed (kWh),Electricity - third party owned solar costs (£),Electricity - third party owned solar consumed (kWh),Electricity - other renewables costs (£),Electricity - other renewables consumed (kWh),Electricity - other costs (£),Electricity - other consumed (kWh),Gas costs (£),Gas consumed (kWh),Oil costs (£),Oil consumed (kWh),Non-fossil fuel - renewable costs (£),Non-fossil fuel - renewable consumed (kWh),Other energy costs (£),Steam consumed (kWh),Hot water consumed (kWh),Solar electricity generated (kWh),Maximum electrical demand (kW),Available electrical capacity (kVA),Number of primary heating gas boilers older than 10 years (100kW and above) (No.),Number of primary heating gas boilers older than 10 years (less than 100kW) (No.),Heat pumps installed on site (No.),Buildings with an electricity meter (No.),LED lighting coverage (%),Oil-led heating sources (No.),Fossil fuel heating replacement date (Select),Heat decarbonisation plan (Select),Water and sewerage cost (£),Water volume (including borehole) (m³),Buildings with a water meter (No.),Incineration (clinical waste) cost (£),Incineration (clinical waste) volume (Tonnes),Alternative Treatment (clinical waste) cost (£),Alternative Treatment (clinical waste) volume (Tonnes),Offensive waste cost (£),Offensive waste volume (Tonnes),Clinical waste (excluding incineration) processed on site cost (£),Clinical waste (excluding incineration) processed on site volume (Tonnes),Clinical waste processed at municipal waste plants cost (£),Clinical waste processed at municipal waste plants volume (Tonnes),Domestic waste (landfill) cost (£),Domestic waste (landfill) volume (Tonnes),Domestic waste (recycling) cost (£),Domestic waste (recycling) volume (Tonnes),Domestic waste (incineration) cost (£),Domestic waste (incineration) volume (Tonnes),Domestic waste (food) cost (£),Domestic waste (food) volume (Tonnes),Domestic waste (excluding incineration) processed on site cost (£),Domestic waste (excluding incineration) processed on site volume (Tonnes),Confidential waste cost (£),Confidential waste volume (Tonnes),Other waste costs (£),Car parking services cost (£),Parking spaces available (No.),Designated disabled parking spaces (No.),Electric vehicle charging points (No.),Average fee charged per hour for patient/visitor parking (£),Average fee charged per hour for staff parking (£),Is there a charge for disabled parking (Yes/No/None),Cleaning service provision (Select),Cleaning service cost (£),Cleaning staff (WTE),Food service provision (Select),Inpatient food service cost (£),Inpatient food ingredients cost (£),Inpatient main meals requested (No.),Inpatient food model type (Select),Inpatient meal preparation (Select),Inpatient meals ordered with a digital or electronic meal ordering system (%),Other food services costs (£),Meals provided to A&E and urgent care patients (No.),Staff/visitor restaurant food model type (Select),Where are the staff/visitor main course options cooked (Select),Staff/visitor meals served (No.),Catering staff (WTE),Total food waste (all destinations and EWC codes) (Tonnes),Food waste generated from production (Tonnes),Food waste generated from plate waste (Tonnes),Food waste generated from unserved meals (Tonnes),Food waste generated from spoilage (Tonnes),Laundry and linen service provision (Select),Laundry and linen contracted full service cost (£),Laundry service cost (£),Linen service cost (£),Laundered pieces per annum (No.),Other laundry and linen expenditure (£),Onsite laundry (Select),Portering service provision (Select),Portering service cost (£),Portering staff (WTE),Portering job allocation method (Select),Clinical service incidents caused by estates and infrastructure failure related to Critical Infrastructure Risk (No),Clinical service incidents caused by estates and infrastructure failure related to non-Critical Infrastructure Risk (No),Clinical service incidents caused by estates and infrastructure failure - other (No),Estates and facilities related incidents related to Critical Infrastructure Risk (No.),Estates and facilities related incidents related to Non-Critical Infrastructure Risk (No),Estates and facilities incidents related - other (No),Overheating occurrences triggering a risk assessment (No.),Estates and facilities RIDDOR incidents (No),Flood occurrences triggering a risk assessment (No),Most clinically impactful - Incident type (Select),Most clinically impactful - Cost to rectify estates and infrastructure failure (£),Most clinically impactful - Down time as a result of estates and infrastructure failure (Hrs),Most clinically impactful - Lost clinical time as a result of estates and infrastructure failure (Hrs),Most clinically impactful - Lost clinical income (£),Most clinically impactful - Number of recurring incidents (No.),Second most clinically impactful - Incident type (Select),Second most clinically impactful - Cost to rectify estates and infrastructure failure (£),Second most clinically impactful - Down time as a result of estates and infrastructure failure (Hrs),Second most clinically impactful - Lost clinical time as a result of estates and infrastructure failure (Hrs),Second most clinically impactful - Lost clinical income (£),Second most clinically impactful - Number of recurring incidents (No.),Third most clinically impactful - Incident type (Select),Third most clinically impactful - Cost to rectify estates and infrastructure failure (£),Third most clinically impactful - Down time as a result of estates and infrastructure failure (Hrs),Third most clinically impactful - Lost clinical time as a result of estates and infrastructure failure (Hrs),Third most clinically impactful - Lost clinical income (£),Third most clinically impactful - Number of recurring incidents (No.)
RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,EAST OF ENGLAND COMMISSIONING REGION,ACUTE - LARGE,Signed Off,F6T3X,PEARSON SQUARE,IP3 8NW,NHS SUFFOLK AND NORTH EAST ESSEX ICB,SUFFOLK COUNTY COUNCIL,Non inpatient,Leased from commercial organisation - lease less than 99 years,Other,Leased and part serviced,0,0,0,117573,0,0,1510,0,485,0,0,3900,0,5688,119083,954,2290,N/A,N/A,0,0,0,0,0,0,0,0,0,954,0,0,N/A,3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,100,0,0,0,0,100,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,None,Outsourced,27662,1,No meal provision,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,EAST OF ENGLAND COMMISSIONING REGION,ACUTE - LARGE,Signed Off,Q6Y8H,IP-CITY CENTRE,IP2 8SD,NHS SUFFOLK AND NORTH EAST ESSEX ICB,SUFFOLK COUNTY COUNCIL,Non inpatient,SLA/lease from public sector,Administration,Leased and part serviced,0,0,0,11208,35715,0,0,0,0,0,N/A,3523,229,5160,46923,802,1925,N/A,N/A,N/A,N/A,N/A,N/A,548,254,0,0,0,N/A,0,0,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,N/A,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,100,0,0,0,0,0,0,0,100,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,0,0,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,2926,48.13,0,N/A,0,0,0,0,0,None,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,N/A,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,EAST OF ENGLAND COMMISSIONING REGION,ACUTE - LARGE,Signed Off,R2T8Q,7 EASTER PARK,CO4 5WY,NHS SUFFOLK AND NORTH EAST ESSEX ICB,ESSEX COUNTY COUNCIL,Unoccupied,Leased from commercial organisation - lease greater than 99 years,N/A,Leased and fully serviced by the landlord,0,0,0,29378,23808,0,7234,0,N/A,N/A,0,N/A,N/A,N/A,60420,569,1366,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,569,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,100,0,0,0,0,0,0,0,100,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,100,0,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,N/A,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,EAST OF ENGLAND COMMISSIONING REGION,ACUTE - LARGE,Signed Off,RDE03,IPSWICH HOSPITAL,IP4 5PD,NHS SUFFOLK AND NORTH EAST ESSEX ICB,SUFFOLK COUNTY COUNCIL,General acute hospital,Freehold,N/A,N/A,5029779,2316953,715122,210524,1474540,1888145,89357,N/A,4508763,147626,2614373,283709,4546109,557928,11724420,100068,240163,20,0,0,4250,918,66541,1390,331,700,7230,714,1794,16200,658,N/A,89,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,80,66,0,0,75,46,4,8256000,29947850,42809149,3326500,Rolling programme,Formal 6 facet survey,N/A,2023,N/A,1666301,522481,55118,3.92,10,3.82,18.26,25.74,30.34,0.93,0.31,6.68,100,0,N/A,N/A,3645449,14180041,1,7698,0,0,0,0,465778,1632643,546359,8209305,17815,164452,47727,14609327,0,0,0,7698,3282,4989,3,5,0,10,50,0,No plan,N/A,366871,133793,5,24871,401,3888,63,52257,486,0,0,0,0,0,0,87829,586,0,0,3600,26.34,0,0,7141,112.29,399247,348828,2093,84,16,1.33,0.18,No,Outsourced,6933727,209,Combination - inpatient and outpatient meals,5816465,2261150,762602,Cook-freeze bulk/buffet,On-site kitchen (catering FM provider),84,176548,1395,Fresh cook bulk/buffet,On-site kitchen (catering FM provider),166256,98,91,3,8,6,0.25,Contracted – Full service,1683375,N/A,N/A,3602866,354373,No,Outsourced,1772016,62,Bleep System,0,0,0,0,0,0,0,2,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,EAST OF ENGLAND COMMISSIONING REGION,ACUTE - LARGE,Signed Off,RDE05,FELIXSTOWE HOSPITAL,IP11 7HJ,NHS SUFFOLK AND NORTH EAST ESSEX ICB,SUFFOLK COUNTY COUNCIL,Community hospital (with inpatient beds),Freehold,N/A,N/A,124886,29345,0,8971,17546,0,0,N/A,63635,2570,5222,3898,11607,39906,180748,1377,3306,0.28,0,0,0,0,1354,0,0,8,0,0,0,15,0,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,1,4,0,26250,63750,66700,127950,Rolling programme,Partial 6 Facet Survey– Physical Condition (Building and M&E) and Statutory Compliance Audit (Fire etc),N/A,2020,N/A,75000,50000,29500,0,35,0,0,0,0,0,0,65,100,0,N/A,N/A,35003,79423,0,0,0,0,0,0,0,0,19817,335384,0,0,0,0,0,0,0,0,0,0,0,2,0,1,95,0,No plan,N/A,5188,1470,1,273,0.36,140,0.35,2994,10.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,374,0,23,3,0,0,0,No,In-house,176287,4.9,Inpatient meals only,146387,33537,16518,Cook-freeze bulk/buffet,On-site kitchen (trust),100,90,N/A,N/A,N/A,N/A,3,0.53,0.21,0.32,0,0,Contracted – Full service,20779,N/A,N/A,45313,3714,No,No portering service,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,EAST OF ENGLAND COMMISSIONING REGION,ACUTE - LARGE,Signed Off,RDE08,HARTISMERE HOSPITAL,IP23 7BL,NHS SUFFOLK AND NORTH EAST ESSEX ICB,SUFFOLK COUNTY COUNCIL,Non inpatient,Leased from NHS Property Services,Community hospital / clinic (no inpatient beds),Leased and part serviced,0,0,0,194644,0,0,0,0,80,0,178,7759,498,10369,194644,955,2292,N/A,N/A,0,0,0,955,0,0,0,0,0,0,0,0,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,100,100,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,None,In-house,93430,3,No meal provision,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,EAST OF ENGLAND COMMISSIONING REGION,ACUTE - LARGE,Signed Off,RDE59,STOW LODGE CENTRE,IP14 1SZ,NHS SUFFOLK AND NORTH EAST ESSEX ICB,SUFFOLK COUNTY COUNCIL,Non inpatient,Leased from NHS Property Services,Community hospital / clinic (no inpatient beds),Leased and part serviced,0,0,0,132676,0,0,0,0,347,0,178,3174,1335,11983,132676,713,1711,N/A,N/A,0,0,0,713,0,0,0,0,0,0,0,0,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,100,0,0,0,0,0,100,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,None,In-house,77785,1.59,No meal provision,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,EAST OF ENGLAND COMMISSIONING REGION,ACUTE - LARGE,Signed Off,RDE78,BLUEBIRD LODGE,IP3 9GJ,NHS SUFFOLK AND NORTH EAST ESSEX ICB,SUFFOLK COUNTY COUNCIL,Community hospital (with inpatient beds),Freehold,N/A,N/A,114082,59513,0,5077,49758,0,0,N/A,226595,4853,4104,4236,55078,39906,228430,1863,4471,0.41,0,0,0,0,1863,0,0,0,0,0,0,0,0,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,20,8,0,1650,3825,5900,48300,Rolling programme,Partial 6 Facet Survey– Physical Condition (Building and M&E) and Statutory Compliance Audit (Fire etc),N/A,2020,N/A,5470,9720,18100,0,100,0,0,0,0,0,0,0,100,0,N/A,N/A,57717,192281,0,0,0,0,0,0,0,0,9841,186834,0,0,0,0,0,0,0,0,75,200,0,0,0,1,95,0,No plan,N/A,6532,1941,1,976,1.44,1636,4.03,3378,11.16,0,0,0,0,0,0,602,2.89,4284,15.59,0,0,0,0,0,0,1623,0,46,4,0,0,0,No,In-house,255893,7,Inpatient meals only,224540,39228,29387,Fresh cook bulk/buffet,On-site kitchen (trust),100,379,N/A,N/A,N/A,N/A,6,0.95,0.15,0.8,0,0,Contracted – Full service,34598,N/A,N/A,72146,1187,No,No portering service,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,EAST OF ENGLAND COMMISSIONING REGION,ACUTE - LARGE,Signed Off,RDE83,ALDEBURGH HOSPITAL,IP15 5ES,NHS SUFFOLK AND NORTH EAST ESSEX ICB,SUFFOLK COUNTY COUNCIL,Community hospital (with inpatient beds),Freehold,N/A,N/A,138251,42713,0,113064,45063,0,0,N/A,104205,7185,4369,4320,12088,39906,339091,2425,5820,0.72,0,0,0,0,2425,0,0,0,0,0,0,0,0,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,5,3,0,10000,75980,369900,95300,Rolling programme,Partial 6 Facet Survey– Physical Condition (Building and M&E) and Statutory Compliance Audit (Fire etc),N/A,2020,N/A,75000,50000,55200,0,0,0,82,0,0,0,0,18,100,0,N/A,N/A,0,0,0,0,0,0,0,0,104013,203679,50358,855683,0,0,0,0,0,0,0,0,0,0,0,2,0,1,95,0,No plan,N/A,14887,4358,1,0,0,4572,4,0,0,0,0,0,0,0,0,3564,12,3439,12,0,0,0,0,0,0,838,0,45,3,0,0,0,No,In-house,251163,7,Inpatient meals only,192046,30989,23238,Fresh cook bulk/buffet,On-site kitchen (trust),100,35,N/A,N/A,N/A,N/A,5.5,0.88,0.28,0.6,0,0,Contracted – Full service,33788,N/A,N/A,52903,0,No,No portering service,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,EAST OF ENGLAND COMMISSIONING REGION,ACUTE - LARGE,Signed Off,RDE90,ST HELENS HOUSE,IP3 8LX,NHS SUFFOLK AND NORTH EAST ESSEX ICB,SUFFOLK COUNTY COUNCIL,Non inpatient,Leased from NHS Property Services,Community hospital / clinic (no inpatient beds),Leased and part serviced,0,0,0,135393,0,0,0,0,0,0,0,3104,458,6247,135393,565,1356,N/A,N/A,0,0,0,565,0,0,0,0,0,0,0,0,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,100,100,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,N/A,N/A,N/A,N/A,1,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,None,N/A,N/A,N/A,No meal provision,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,EAST OF ENGLAND COMMISSIONING REGION,ACUTE - LARGE,Signed Off,RDEE2,CLACTON AND DISTRICT HOSPITAL,CO15 1LH,NHS SUFFOLK AND NORTH EAST ESSEX ICB,ESSEX COUNTY COUNCIL,Community hospital (with inpatient beds),Leased from NHS Property Services,N/A,Leased and part serviced,120005,230112,0,3591944,0,0,0,0,195855,0,43490,6075,151349,28868,3942061,8478,20347,N/A,N/A,0,0,0,7675,0,0,0,563,0,0,0,0,N/A,8,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,2,5,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,24.3,0,0,0,0,0,0,0,75.7,100,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,25,0,N/A,N/A,N/A,N/A,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,1.26,0,N/A,0,0,0,0,0,No,N/A,N/A,N/A,Inpatient meals only,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Contracted – Full service,109261,N/A,N/A,211820,5304,No,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,EAST OF ENGLAND COMMISSIONING REGION,ACUTE - LARGE,Signed Off,RDEE4,COLCHESTER GENERAL HOSPITAL,CO4 5JL,NHS SUFFOLK AND NORTH EAST ESSEX ICB,ESSEX COUNTY COUNCIL,General acute hospital,Freehold,N/A,N/A,4715259,3416413,115447,547166,1607127,0,328886,N/A,4930366,91233,4006080,110844,5070502,660748,10730298,69782,167477,18,0,0,2162,1006,48435,1804,619,547,5691,823,0,8695,538,N/A,34,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,23,14,1,2,78,69,1,1509500,10925350,16402864,4457700,Rolling programme,Formal 6 facet survey,N/A,2023,N/A,416000,0,3329541,2.8,20.57,28.14,4.4,34.32,0,0,0,9.77,100,0,N/A,N/A,3533642,13373372,1,18934,0,0,0,0,0,0,994536,18024727,0,0,0,0,0,0,0,18934,2494,10550,3,10,1,9,85,0,No plan,N/A,247053,85378,10,199761,196.22,73220,181.13,137878,406.79,0,0,0,0,0,0,17425,106,69810,423.52,3300,50.44,0,0,12930,209.93,274012,329211,1910,109,3,1.33,0.18,No,In-house,6866396,166.11,Combination - inpatient and outpatient meals,4209323,1525174,616850,Cook-chill bulk/buffet,External food supplier - Ordered by trust,78,190158,25648,Fresh cook bulk/buffet,On-site kitchen (trust),151849,46.64,50.44,2.01,1.86,7.59,18.98,Contracted – Full service,1606429,N/A,N/A,3087184,121339,No,In-House,1346789,48.52,Digital System (App/ Hand-held Device),0,0,0,0,0,0,0,4,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
